Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Spawn_Radius_M
72501,0.0,1.1947,-0.1279,False,False,2.0699,-1.5564,2.1639,-1.8703,-1.6346,0.0549,0.3801,0.0502,1.0496,2.1354,-0.0361,0.4151,-0.0,-0.272,0.8111,0.8356,0.802,-0.26,0.01,0.0763,-0.0366,0.0703,-0.0796,-0.0562,0.0778,-1.7429,0.0
72601,0.0,0.9071,-0.0006,False,False,3.6476,-1.0464,2.6461,-1.6119,-2.3057,4.5355,-0.0097,0.0005,0.0089,-0.0121,0.013,0.0124,0.3158,-0.0501,0.6005,0.8116,0.802,-0.26,0.01,0.0785,0.0768,-0.0756,0.0739,0.0555,0.0578,-0.2274,0.0
72701,0.0,0.8994,-0.0028,False,False,3.6489,-1.0466,2.6452,-1.6081,-2.305,4.5438,-0.0015,-0.0275,-0.1666,0.5387,0.1725,-0.1835,0.1832,-0.0427,0.598,0.8137,0.802,-0.26,0.01,0.0727,0.0548,-0.0764,0.0759,0.0471,0.045,-1.3924,0.0
72801,0.0,0.9045,0.0,False,False,3.6491,-1.0464,2.6463,-1.6124,-2.3054,4.5442,-0.0099,0.0002,0.0013,-0.0016,-0.0019,-0.016,0.2717,-0.0475,0.5997,0.8123,0.802,-0.26,0.01,0.0719,0.0739,-0.036,0.0746,0.0742,-0.0088,-0.6078,0.0
72901,0.0,0.9038,0.0,False,False,3.6491,-1.0464,2.6463,-1.6124,-2.3054,4.5442,-0.0146,0.0015,0.0045,-0.004,0.0181,-0.0109,0.2656,-0.0467,0.5999,0.8124,0.802,-0.26,0.01,0.0779,0.0786,-0.0636,0.0649,0.0359,0.0401,0.9685,0.0
73001,0.0,1.1907,-0.1191,False,False,2.0686,-1.5556,2.1614,-1.8661,-1.6263,0.0332,0.37,0.0586,1.0273,2.1184,0.0239,0.209,0.0004,-0.2711,0.8037,0.839,0.802,-0.26,0.01,0.074,-0.0355,0.0644,-0.078,-0.0406,0.0423,-2.0374,0.0
73101,0.0,0.8958,-0.021,False,False,2.4134,0.2495,2.8474,-4.6574,-3.1296,0.2774,0.0199,0.0052,-0.0588,-0.1531,-0.0116,-0.127,0.1728,0.0167,0.7205,0.8107,0.802,-0.26,0.01,-0.0132,0.0737,0.051,0.0774,0.0458,0.0498,-2.3099,0.0
73201,0.0,0.8964,0.0,False,False,2.4116,0.2495,2.8456,-4.6629,-3.1296,0.2642,0.0031,0.0001,-0.0091,-0.022,-0.0058,-0.0478,0.1328,0.0166,0.7215,0.811,0.802,-0.26,0.01,-0.0232,0.0597,0.068,-0.03,0.0637,-0.0085,-2.1551,0.0
73301,0.0,0.8973,0.0,False,False,2.4119,0.2495,2.8458,-4.6621,-3.1296,0.2662,-0.0032,0.0032,-0.0478,-0.1497,0.0103,-0.2199,0.1186,0.0159,0.722,0.8112,0.802,-0.26,0.01,0.0196,0.077,0.0723,0.0481,0.0578,0.0005,-2.1518,0.0
73401,0.0,0.8945,0.0,False,False,2.4118,0.2495,2.8455,-4.6631,-3.1296,0.2643,-0.0013,0.0003,-0.0031,0.0192,-0.0132,0.0556,0.1675,0.0181,0.7204,0.8105,0.802,-0.26,0.01,-0.0184,0.0638,0.0638,0.0208,0.065,0.0629,-1.8123,0.0
73501,0.0,1.1915,-0.1289,False,False,2.0692,-1.5664,2.1668,-1.8659,-1.6219,0.0341,0.4049,-0.048,1.0566,2.1936,0.0451,0.2212,0.0,-0.2723,0.8032,0.8384,0.802,-0.26,0.01,0.0779,-0.0543,0.0718,-0.079,-0.0259,0.0429,-0.8395,0.0
73601,0.0,0.8918,0.0,False,False,3.9745,-1.047,2.643,-1.422,-2.2806,4.9004,-0.0108,-0.0003,0.0124,-0.0109,-0.0094,0.201,0.1168,-0.0343,0.5926,0.8569,0.802,-0.26,0.01,0.0757,0.075,-0.0685,0.0738,0.0751,0.0444,-2.624,0.0
73701,0.0,0.8758,0.0,False,False,3.9764,-1.0471,2.6412,-1.4206,-2.2762,5.7407,-0.0232,0.0086,0.0412,-0.127,-0.0286,-0.1133,0.217,-0.0135,0.6037,0.8494,0.802,-0.26,0.01,0.071,0.0799,-0.0744,0.0796,0.0729,0.0369,2.4735,0.0
73801,0.0,0.8632,0.0,False,False,3.9769,-1.0471,2.6409,-1.4203,-2.2755,5.6756,-0.0179,0.0037,0.0185,-0.052,-0.0255,-0.0978,0.11,-0.0011,0.6032,0.8362,0.802,-0.26,0.01,0.0695,0.0793,-0.0645,0.0774,0.0737,-0.0264,-0.06,0.0
73901,0.0,0.8639,0.0,False,False,3.9775,-1.0471,2.6405,-1.4201,-2.2747,5.6806,-0.0273,0.0022,0.0111,-0.023,-0.0073,0.0182,0.114,-0.0017,0.6032,0.8369,0.802,-0.26,0.01,0.076,0.0796,-0.0038,0.0787,0.074,0.0204,-1.5421,0.0
74001,0.0,1.2067,-0.124,False,False,2.0652,-1.552,2.1634,-1.8713,-1.6097,0.0406,0.3348,0.1011,1.0561,2.1022,0.1283,0.3124,0.0011,-0.282,0.8184,0.8322,0.802,-0.26,0.01,0.0677,-0.0283,0.072,-0.0745,-0.013,0.0546,-1.1551,0.0
74101,0.0,0.9225,0.0,False,False,2.8619,0.249,3.0241,-4.0612,-3.1263,1.0478,0.0006,-0.0,-0.0001,0.0138,-0.01,-0.0644,0.318,-0.024,0.7002,0.8088,0.802,-0.26,0.01,0.0482,0.0445,0.0112,-0.0735,0.0471,-0.0212,1.8137,0.0
74201,0.0,0.9807,0.0,False,False,3.1178,0.2495,2.8455,-4.6626,-3.1272,-0.4539,0.152,0.0001,-0.0011,0.0035,-0.0072,-0.0446,0.3976,-0.0906,0.6944,0.8277,0.802,-0.26,0.01,0.078,0.0695,0.0138,0.0671,-0.0118,0.0774,0.9012,0.0
74301,0.0,0.9947,0.0,False,False,3.1458,0.2495,2.8455,-4.6626,-3.1271,-0.4442,-0.0016,0.0006,-0.0006,0.0035,-0.0036,-0.0147,0.3399,-0.105,0.6972,0.8223,0.802,-0.26,0.01,-0.0048,0.0725,0.0669,-0.0678,-0.0341,-0.0738,-3.061,0.0
74401,0.0,0.9963,0.0,False,False,3.1578,0.2495,2.8455,-4.6625,-3.1271,-0.4411,0.0011,0.0005,0.0001,0.0025,-0.003,-0.0027,0.3323,-0.1073,0.696,0.8219,0.802,-0.26,0.01,-0.0142,0.0647,0.0316,-0.004,-0.0264,-0.0151,1.2563,0.0
74501,0.0,1.1937,-0.1315,False,False,2.0676,-1.5646,2.1672,-1.8549,-1.6201,0.0472,0.3847,-0.025,1.0793,2.3232,0.0308,0.3559,0.005,-0.2733,0.8063,0.8366,0.802,-0.26,0.01,0.0747,-0.0505,0.0778,-0.0391,-0.0265,0.0655,-0.9832,0.0
74601,0.0,0.883,0.0,False,False,4.8755,-1.0243,2.7538,-1.7433,-1.9663,4.6283,-0.0101,-0.0004,-0.0004,0.0032,0.0317,0.0856,0.4341,-0.0148,0.6248,0.8125,0.802,-0.26,0.01,0.0754,0.0666,0.064,-0.0506,0.0302,0.0664,2.0788,0.0
74701,0.0,0.8881,0.0,False,False,4.9224,-1.0262,2.7488,-1.7366,-2.0027,4.627,-0.0581,0.0117,0.0288,-0.051,-0.0521,-0.1724,0.3947,-0.0234,0.617,0.8127,0.802,-0.26,0.01,0.0781,0.0317,0.0728,0.0209,0.0214,0.0443,1.1315,0.0
74801,0.0,0.9019,0.0,False,False,5.07,-1.0295,2.7389,-1.7243,-2.1271,4.6251,-0.0167,0.0006,0.0016,-0.0014,0.0245,0.0051,0.4394,-0.0522,0.5788,0.8125,0.802,-0.26,0.01,0.0784,0.0601,-0.0029,0.0771,-0.0468,0.0182,3.036,0.0
74901,0.0,0.905,0.0,False,False,5.1508,-1.0289,2.7406,-1.7273,-2.2154,4.6238,-0.1178,0.0016,0.0053,0.0021,0.1073,0.0981,0.3441,-0.062,0.5583,0.8129,0.802,-0.26,0.01,0.0756,0.0509,0.0617,-0.0686,-0.0615,0.0704,0.4347,0.0
75001,0.0,1.1924,-0.1327,False,False,2.0668,-1.547,2.1628,-1.8758,-1.6046,0.0345,0.3462,0.1504,1.0642,2.0611,0.2324,0.2237,0.0577,-0.2751,0.7995,0.8357,0.802,-0.26,0.01,0.0709,-0.0194,0.0741,-0.0732,0.0011,0.0469,0.3856,0.0
75101,0.0,0.9136,-0.0016,False,False,4.0547,-1.046,2.5848,-1.5549,-2.2596,4.6274,-0.0084,0.0002,0.0047,-0.013,-0.0064,-0.0339,0.349,-0.0708,0.559,0.8131,0.802,-0.26,0.01,0.0759,0.0166,-0.0261,0.0522,0.0662,0.0131,0.5509,0.0
75201,0.0,0.9167,0.0,False,False,4.0617,-1.046,2.5852,-1.5555,-2.2702,4.6226,-0.0102,-0.0036,-0.0333,0.1403,0.0062,0.03,0.3599,-0.0743,0.558,0.8129,0.802,-0.26,0.01,0.0793,0.035,-0.0494,0.0728,0.0671,0.0429,1.3264,0.0
75301,0.0,0.9124,-0.0027,False,False,4.0672,-1.046,2.5856,-1.556,-2.2771,4.6227,-0.0091,-0.0001,0.0005,0.0003,0.0158,0.0169,0.2561,-0.0699,0.5581,0.8134,0.802,-0.26,0.01,0.078,0.0613,-0.0027,0.0635,0.0747,0.0399,-0.2321,0.0
75401,0.0,0.9207,0.0,False,False,4.187,-1.0465,2.5982,-1.5691,-2.3136,5.048,-0.0093,0.0003,0.0043,-0.0109,0.0144,0.0809,0.3334,-0.0804,0.5505,0.8247,0.802,-0.26,0.01,0.0683,0.0733,-0.0438,0.0654,0.0651,0.0786,1.7847,0.0
75501,0.0,1.2005,-0.1298,False,False,2.0681,-1.5553,2.1656,-1.8724,-1.6236,0.0503,0.3651,0.0654,1.0714,2.1338,0.0387,0.3842,-0.0,-0.2768,0.8151,0.8327,0.802,-0.26,0.01,0.0734,-0.0342,0.0757,-0.0743,-0.0361,0.0703,-2.208,0.0
75601,0.0,0.8258,0.0,False,False,3.3082,-3.3932,3.1416,-0.0968,-2.5667,4.6385,-0.0072,-0.0005,0.0091,0.0607,-0.0257,0.1658,0.6773,0.0756,0.6826,0.801,0.802,-0.26,0.01,0.0697,-0.0778,0.01,-0.0796,0.0583,-0.0761,3.1237,0.0
75701,0.0,0.8259,0.0,False,False,3.3083,-3.3932,3.1415,-0.0974,-2.5671,4.6348,-0.0051,-0.0004,0.0071,0.0253,-0.0244,0.074,0.6733,0.0754,0.6825,0.8008,0.802,-0.26,0.01,0.0762,-0.0784,0.037,-0.0797,0.0454,-0.0281,3.1192,0.0
75801,0.0,0.8259,0.0,False,False,3.3084,-3.3932,3.1415,-0.0977,-2.5669,4.6338,-0.0045,-0.0007,0.0079,0.0367,-0.0177,0.0954,0.6731,0.0754,0.6824,0.8008,0.802,-0.26,0.01,0.0757,-0.0757,0.0331,-0.0799,0.0469,-0.0371,3.0623,0.0
75901,0.0,0.8259,0.0,False,False,3.3086,-3.3932,3.1414,-0.0981,-2.5669,4.632,-0.0065,-0.0001,0.0069,0.0443,-0.0182,0.1376,0.672,0.0753,0.6823,0.8007,0.802,-0.26,0.01,0.0782,-0.0756,0.0092,-0.0794,0.0417,-0.0312,3.1337,0.0
76001,0.0,1.1881,-0.1213,False,False,2.0612,-1.5535,2.1668,-1.8763,-1.6042,0.0326,0.2967,0.0923,1.0849,2.0969,0.099,0.2276,0.0797,-0.2716,0.7964,0.8384,0.802,-0.26,0.01,0.0604,-0.0302,0.0788,-0.0783,-0.0092,0.0456,0.6841,0.0
76101,0.0,0.909,0.0,False,False,4.7208,-1.0287,2.7417,-1.7265,-2.24,4.6817,-0.0175,-0.0009,-0.0051,0.0097,0.0336,0.0633,0.3984,-0.0602,0.577,0.8151,0.802,-0.26,0.01,0.0747,0.0668,0.0335,-0.0388,0.0131,0.0746,2.5624,0.0
76201,0.0,0.9253,0.0,False,False,4.8871,-1.0195,2.7645,-1.7647,-2.465,4.6187,-0.0176,-0.0016,-0.0051,0.003,0.0365,-0.0651,0.324,-0.0926,0.5253,0.8131,0.802,-0.26,0.01,0.062,0.0298,0.0408,-0.043,0.025,0.0645,-0.5582,0.0
76301,0.0,0.9258,0.0,False,False,4.923,-1.0155,2.7729,-1.7783,-2.516,4.6174,-0.0126,-0.0009,-0.0089,0.0096,0.0297,-0.0749,0.268,-0.0957,0.5152,0.8134,0.802,-0.26,0.01,0.0468,0.0501,0.0194,-0.0384,0.0565,0.0717,-0.1252,0.0
76401,0.0,0.9259,0.0,False,False,4.9617,-1.0127,2.7796,-1.7823,-2.5168,4.769,0.0006,-0.0036,-0.009,0.0177,0.0172,0.0884,0.1206,-0.0927,0.5266,0.817,0.802,-0.26,0.01,0.0101,0.0756,0.0024,-0.0419,0.0486,0.0785,-2.7286,0.0
76501,0.0,1.1881,-0.111,False,False,2.064,-1.5564,2.167,-1.874,-1.6211,0.0029,0.3223,0.0597,1.0823,2.128,-0.0236,-0.0503,0.0358,-0.2697,0.8005,0.8385,0.802,-0.26,0.01,0.0652,-0.0356,0.0779,-0.0779,-0.0395,-0.0065,-0.0589,0.0
76601,0.0,1.1641,0.0,False,False,6.2056,-3.3932,3.1238,0.0501,-1.6515,4.5369,-0.0023,-0.0002,0.0045,0.0071,-0.001,-0.0254,0.0333,-0.2691,0.746,0.7947,0.802,-0.26,0.01,0.0779,-0.0702,0.0316,0.0054,-0.0427,0.0306,2.5692,0.0
76701,0.0,1.1632,0.0,False,False,6.2056,-3.3932,3.1283,0.0579,-1.6617,4.4862,-0.0023,-0.0002,0.0021,0.0037,0.0054,0.0139,0.0873,-0.2742,0.7315,0.7962,0.802,-0.26,0.01,0.0663,-0.0637,0.0371,0.055,-0.0607,0.0399,2.3221,0.0
76801,0.0,1.1628,0.0,False,False,6.2056,-3.3932,3.1283,0.0579,-1.6617,4.4862,-0.0018,-0.0002,0.0026,0.0077,0.0024,0.002,0.0769,-0.2739,0.7312,0.7962,0.802,-0.26,0.01,0.0774,-0.0733,0.0003,0.0563,-0.0572,-0.0214,2.5475,0.0
76901,0.0,1.1608,0.0,False,False,6.2056,-3.3932,3.1284,0.0579,-1.6618,4.4862,-0.002,-0.0006,0.0024,0.0053,0.0066,0.0081,0.0395,-0.272,0.7304,0.7964,0.802,-0.26,0.01,0.062,-0.0753,0.0259,0.0537,-0.0697,0.0006,2.9075,0.0
77001,0.0,1.2194,-0.114,False,False,2.0481,-1.5451,2.1633,-1.8737,-1.5716,0.0314,0.1506,0.1895,1.0668,2.0346,0.1761,0.2606,0.0,-0.2918,0.8273,0.8338,0.802,-0.26,0.01,0.0335,-0.0145,0.0741,-0.0763,0.0289,0.0458,-2.1053,0.0
77101,0.0,0.8784,0.0013,False,False,3.9208,-1.0468,2.6049,-1.5732,-2.1717,4.6289,-0.0121,0.0004,0.0016,-0.0054,0.0054,-0.048,0.1972,-0.0297,0.5716,0.8138,0.802,-0.26,0.01,0.0783,0.0642,0.0151,0.0757,0.0752,-0.0018,-2.1077,0.0
77201,0.0,0.8732,0.0027,False,False,3.9226,-1.0468,2.6049,-1.573,-2.1726,4.6323,-0.0088,0.0013,-0.0048,0.0055,0.0146,0.0314,0.1254,-0.0241,0.5719,0.8143,0.802,-0.26,0.01,0.0774,0.0777,0.0482,0.0095,0.0793,-0.073,-2.8556,0.0
77301,0.0,0.8755,0.0,False,False,4.0333,-1.0467,2.6071,-1.5775,-2.1607,5.0848,-0.0222,-0.0003,0.0137,-0.0119,0.0574,-0.0166,0.2738,-0.0265,0.5712,0.8217,0.802,-0.26,0.01,0.0689,0.0632,-0.0452,0.0568,0.069,0.071,0.7765,0.0
77401,0.0,0.8846,0.0,False,False,4.0337,-1.0467,2.6071,-1.5775,-2.1611,5.085,-0.0091,-0.0,0.0018,-0.002,0.0071,-0.0089,0.3554,-0.0367,0.569,0.8257,0.802,-0.26,0.01,0.0702,0.0436,0.0026,0.0771,0.0541,0.0488,2.3628,0.0
77501,0.0,1.1943,-0.1082,False,False,2.0429,-1.5436,2.1656,-1.8784,-1.5975,-0.0042,0.0662,0.2104,1.0924,2.0173,-0.1918,-0.0437,0.0333,-0.2731,0.8084,0.832,0.802,-0.26,0.01,0.0196,-0.0109,0.0796,-0.0792,-0.0427,-0.0096,-0.1657,0.0
77601,0.0,1.1265,0.0,False,False,6.2323,-2.7103,3.067,-0.7642,-1.604,4.4251,0.0864,-0.1517,-0.1573,0.0258,-0.1622,-0.1671,0.0841,-0.2285,0.7451,0.7989,0.802,-0.26,0.01,0.0794,0.014,-0.0741,0.0793,-0.0621,-0.0199,0.7972,0.0
77701,0.0,1.1667,0.0,False,False,6.2173,-3.3932,3.1278,0.0573,-1.5041,4.5152,-0.0016,-0.0005,0.0036,0.0011,0.0152,0.0569,-0.0,-0.2621,0.7685,0.7965,0.802,-0.26,0.01,0.0737,-0.0682,0.0378,0.0621,-0.0583,-0.045,2.4739,0.0
77801,0.0,1.1667,0.0,False,False,6.2173,-3.3932,3.1281,0.0578,-1.5038,4.5168,-0.0028,-0.0001,0.0052,0.0049,0.0213,0.0525,-0.0,-0.2621,0.7683,0.7965,0.802,-0.26,0.01,0.0564,-0.0671,0.0341,0.0644,-0.0534,-0.0119,3.0791,0.0
77901,0.0,1.1668,0.0,False,False,6.2172,-3.3932,3.1283,0.0584,-1.5036,4.518,-0.0028,-0.0004,0.0035,0.0062,0.0032,0.0019,0.0036,-0.2624,0.7681,0.7964,0.802,-0.26,0.01,0.0648,-0.0561,-0.0091,0.0487,-0.0143,-0.0706,1.156,0.0
78001,0.0,1.2125,-0.1125,False,False,2.0464,-1.5415,2.1635,-1.8685,-1.5986,0.0309,0.1029,0.2297,1.0893,2.1055,-0.1244,0.2941,-0.0,-0.2834,0.8288,0.8326,0.802,-0.26,0.01,0.027,-0.0073,0.0793,-0.0507,-0.0373,0.0493,-2.229,0.0
78101,0.0,0.948,0.0,False,False,5.37,-0.9389,2.8697,-1.9409,-1.9752,4.4164,-0.0124,-0.0101,-0.011,0.0261,0.1373,0.0312,0.4222,-0.0768,0.6451,0.8065,0.802,-0.26,0.01,0.0482,0.023,0.0728,-0.0468,-0.0746,0.0784,2.9692,0.0
78201,0.0,0.9297,0.0,False,False,4.5767,0.2502,3.1007,-3.3262,-2.1362,4.3879,-0.0007,0.0003,0.0007,0.0177,-0.0133,0.1021,0.3701,-0.0105,0.7412,0.8147,0.802,-0.26,0.01,-0.0072,0.0796,-0.0353,-0.0469,0.0687,0.0338,-0.206,0.0
78301,0.0,0.9289,0.0,False,False,4.5768,0.2501,3.1007,-3.3267,-2.1363,4.3674,-0.0035,-0.0007,0.0001,0.0099,-0.0077,-0.0128,0.3456,-0.0092,0.7419,0.8145,0.802,-0.26,0.01,0.0338,0.0774,-0.0626,-0.0654,0.0452,0.0146,0.4884,0.0
78401,0.0,0.9247,0.0,False,False,4.5769,0.2502,3.1006,-3.3288,-2.1353,4.3811,0.0027,-0.0007,-0.0002,-0.0043,0.0036,0.0479,0.1732,-0.002,0.746,0.8173,0.802,-0.26,0.01,-0.0225,0.078,-0.0316,0.0153,0.0118,0.0182,-2.11,0.0
78501,0.0,1.1872,-0.1113,False,False,2.0597,-1.5553,2.1673,-1.8725,-1.6222,0.0078,0.2685,0.0757,1.0886,2.1379,-0.1247,0.0077,0.0052,-0.2682,0.8016,0.8383,0.802,-0.26,0.01,0.0556,-0.0332,0.0793,-0.072,-0.0531,0.003,-1.4441,0.0
78601,0.0,0.842,-0.0031,False,False,4.141,-1.0072,2.7896,-1.7968,-2.057,4.6262,-0.0107,-0.0007,-0.0016,0.0041,0.0261,0.0681,0.287,0.031,0.6276,0.8132,0.802,-0.26,0.01,0.0675,0.0641,0.0625,-0.0444,0.0654,-0.0459,-0.6844,0.0
78701,0.0,0.8487,0.0,False,False,4.2192,-1.0129,2.7797,-1.7773,-2.0404,4.809,-0.0173,0.0066,-0.0075,0.0183,-0.0189,-0.0076,0.3547,0.0236,0.6269,0.8191,0.802,-0.26,0.01,0.0746,0.0787,0.0666,0.0246,0.0761,-0.0683,1.3576,0.0
78801,0.0,0.8442,0.0,False,False,4.3174,-1.0184,2.7673,-1.7647,-1.9951,5.0876,-0.0118,0.0016,0.0034,-0.0054,-0.0071,-0.0052,0.3499,0.0284,0.6261,0.8255,0.802,-0.26,0.01,0.0774,0.0468,0.0576,0.0187,0.0774,0.028,2.5921,0.0
78901,0.0,0.8574,0.0,False,False,4.3851,-1.022,2.7592,-1.7525,-2.0236,5.102,-0.0144,-0.0028,-0.0061,0.0123,0.0191,0.1054,0.3868,0.0127,0.6227,0.827,0.802,-0.26,0.01,0.0757,0.0671,0.0697,0.0385,0.0741,0.0567,2.814,0.0
79001,0.0,1.1956,-0.1308,False,False,2.0531,-1.5457,2.1656,-1.8784,-1.6135,-0.0388,0.1772,0.1793,1.092,2.0467,-0.1442,-0.3894,0.0014,-0.2738,0.81,0.8321,0.802,-0.26,0.01,0.0405,-0.0154,0.0797,-0.0768,-0.0527,-0.0725,-0.6634,0.0
79101,0.0,0.8174,0.0,False,False,4.1636,-0.9407,2.868,-1.939,-1.9551,4.6806,-0.006,-0.0075,-0.0064,0.0148,0.0043,0.0922,0.3312,0.0712,0.6554,0.8149,0.802,-0.26,0.01,0.0758,0.0591,0.0551,-0.0194,0.0469,-0.0719,2.3758,0.0
79201,0.0,0.8179,0.0006,False,False,4.1951,-0.9486,2.8614,-1.9233,-1.9425,4.734,-0.0223,0.004,0.0006,-0.0045,-0.002,-0.007,0.318,0.0703,0.6547,0.8167,0.802,-0.26,0.01,0.0789,0.0247,0.0751,0.0554,0.068,-0.0722,0.0176,0.0
79301,0.0,0.8241,0.0,False,False,4.3946,-0.9871,2.82,-1.8466,-1.8726,5.082,-0.0099,-0.0039,-0.0039,0.0151,0.0134,0.1293,0.3332,0.063,0.653,0.8253,0.802,-0.26,0.01,0.077,0.078,0.067,0.0326,0.0581,-0.001,1.2631,0.0
79401,0.0,0.8617,0.0,False,False,4.6475,-1.0171,2.7706,-1.7667,-1.9387,5.1344,-0.0109,0.0002,0.0003,-0.0012,0.0022,-0.0114,0.39,0.0147,0.6383,0.8284,0.802,-0.26,0.01,0.0607,0.0244,0.0675,0.0119,0.0548,0.0664,2.3095,0.0
79501,0.0,1.1907,-0.1313,False,False,2.0479,-1.5529,2.1676,-1.873,-1.6177,-0.034,0.1298,0.1117,1.0928,2.1112,-0.3203,-0.327,-0.0,-0.2692,0.8081,0.8349,0.802,-0.26,0.01,0.0303,-0.0278,0.0796,-0.0763,-0.0723,-0.0631,-1.6912,0.0
79601,0.0,0.9243,-0.0039,False,False,2.809,0.2496,3.0729,-3.8168,-3.083,1.5272,-0.006,0.0008,-0.0047,0.0157,-0.024,0.0008,0.2011,-0.0211,0.7095,0.8189,0.802,-0.26,0.01,0.076,0.0767,0.0598,-0.029,0.0677,0.008,1.0736,0.0
79701,0.0,0.9217,-0.0036,False,False,2.8092,0.2496,3.0729,-3.8165,-3.0835,1.5269,-0.0052,0.0001,-0.0037,0.0185,-0.0341,-0.0214,0.2417,-0.0185,0.709,0.8176,0.802,-0.26,0.01,0.0695,0.0656,0.0663,-0.0636,0.047,0.0649,2.1551,0.0
79801,0.0,0.9232,-0.0364,False,False,2.8093,0.2496,3.0728,-3.8165,-3.084,1.5254,-0.0055,0.0027,-0.0014,-0.0079,0.0791,0.6525,0.2025,-0.0195,0.7103,0.8182,0.802,-0.26,0.01,0.0766,0.0764,-0.0013,-0.0411,-0.0024,0.0498,1.7708,0.0
79901,0.0,0.9267,0.0,False,False,2.8095,0.2496,3.0727,-3.8156,-3.0853,1.5248,-0.0065,0.0006,-0.0047,0.0284,-0.0331,0.0198,0.1156,-0.0223,0.7124,0.8198,0.802,-0.26,0.01,0.078,0.078,0.0519,-0.0304,0.0678,0.0661,-0.5413,0.0
80001,0.0,1.2011,-0.1258,False,False,2.0479,-1.5519,2.166,-1.8629,-1.6175,-0.0345,0.129,0.1225,1.0951,2.1603,-0.3166,-0.2994,0.0,-0.2755,0.8189,0.8317,0.802,-0.26,0.01,0.0303,-0.0261,0.0789,-0.0521,-0.072,-0.0628,-1.0895,0.0
80101,0.0,0.728,0.0,False,False,3.687,0.2511,3.1416,-3.5927,-2.179,4.3897,-0.0034,-0.0001,0.0359,-0.1733,0.1695,0.0419,0.0321,0.1668,0.6457,0.7993,0.802,-0.26,0.01,0.0792,0.0649,0.0765,-0.0758,-0.0444,-0.0463,0.0419,0.0
80201,0.0,0.7257,0.0,False,False,3.687,0.2511,3.1416,-3.5927,-2.1791,4.3897,-0.0012,-0.0006,0.0299,-0.1673,0.0209,-0.0141,-0.0,0.1689,0.6445,0.7998,0.802,-0.26,0.01,0.0774,0.0692,0.073,-0.0052,0.0139,-0.0674,-2.6741,0.0
80301,0.0,0.7314,0.0,False,False,3.6871,0.2511,3.1416,-3.5927,-2.1791,4.3897,-0.0007,0.0,0.0208,-0.0935,0.1311,0.0496,0.081,0.164,0.6477,0.7984,0.802,-0.26,0.01,0.0756,0.0674,0.053,-0.077,-0.0059,-0.0766,0.6842,0.0
80401,0.0,0.724,0.0,False,False,3.6871,0.2511,3.1416,-3.5927,-2.1791,4.3897,-0.0034,-0.0003,0.0326,-0.1537,0.1706,0.0519,-0.0,0.1709,0.6445,0.8001,0.802,-0.26,0.01,0.0763,0.0548,0.0739,-0.0704,-0.0699,-0.0477,-2.9111,0.0
80501,0.0,1.2058,-0.1099,False,False,2.0603,-1.5446,2.1635,-1.8672,-1.6262,-0.0076,0.2509,0.1835,1.0877,2.1578,-0.118,-0.0882,0.0,-0.279,0.8225,0.8324,0.802,-0.26,0.01,0.055,-0.014,0.0793,-0.0448,-0.0639,-0.0228,-2.5256,0.0
80601,0.0,0.7842,0.0,False,False,3.5032,0.2511,3.1413,-3.672,-2.4434,4.2886,-0.0071,0.0007,0.0007,-0.0049,0.018,0.0224,0.168,0.1078,0.6547,0.7959,0.802,-0.26,0.01,0.0786,0.074,0.0546,-0.0702,0.0144,-0.0365,2.5836,0.0
80701,0.0,0.7844,0.0,False,False,3.5043,0.2511,3.1413,-3.6722,-2.4437,4.2884,-0.0036,-0.0004,0.0038,-0.0264,0.0089,-0.0141,0.1687,0.1076,0.6548,0.7959,0.802,-0.26,0.01,0.0465,0.0632,0.0406,0.0122,0.0374,-0.0506,3.0583,0.0
80801,0.0,0.7846,0.0,False,False,3.5048,0.2511,3.1413,-3.6722,-2.4439,4.2884,0.0008,0.0001,0.0011,-0.006,0.0119,0.0155,0.1697,0.1075,0.655,0.7959,0.802,-0.26,0.01,0.0664,0.0665,0.0118,-0.0567,-0.006,-0.0322,3.0088,0.0
80901,0.0,0.7848,0.0,False,False,3.5054,0.2511,3.1413,-3.6722,-2.4441,4.2883,-0.0058,0.0004,0.0024,-0.0194,0.0011,-0.0073,0.1648,0.1071,0.6548,0.7959,0.802,-0.26,0.01,0.0692,0.065,-0.0559,-0.0133,0.0524,-0.0642,2.9923,0.0
81001,0.0,1.2139,-0.1002,False,False,2.0644,-1.5285,2.1607,-1.8899,-1.63,0.003,0.2588,0.3398,1.088,1.9074,-0.0119,-0.01,0.0,-0.2839,0.8313,0.8278,0.802,-0.26,0.01,0.0604,0.0143,0.0797,-0.0758,-0.0672,-0.0061,-2.4098,0.0
